name,incomingEdges
"[Previous repairs-place (Bodleian, Vet.Al.d.39)]",1.0
"[Previous repairs-place (Bodleian, Ms.BOM.187)]",1.0
"[Previous repairs-place (Bodleian, C 8 22 Line?)]",1.0
"[Previous repairs-place (Bodleian, AA 106 Art)]",1.0
"[Powdery (Bodleian, Arch.B.c.4)]",1.0
"[Pleats (Bodleian, MS. e Mus. 65)]",1.0
"[Pleating (Bodleian, MS. e Mus. 65)]",1.0
"[Pitted (Bodleian, AA 106 Art)]",1.0
"[Pinning-production (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Pasting-production (Bodleian, MS. e Mus. 65)]",1.0
"[Pasting-production (Bodleian, MS. e Mus. 65)]",1.0
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",1.0
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",1.0
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",1.0
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",1.0
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",1.0
"[Pastedowns-place (Bodleian, Arch.F.b.3)]",1.0
[Oxford (place)],1.0
"[Outer joints (Bodleian, Ms.Douce.88)]",1.0
"[Outer joints (Bodleian, Ms.Douce.88)]",1.0
"[One on, one off-production (Bodleian, Bliss B4)]",1.0
"[New tube hollow (Bodleian, Dance E 44)]",1.0
"[New tube hollow (Bodleian, Bliss B4)]",1.0
"[New tube hollow (Bodleian, 6062)]",1.0
"[New tube hollow (Bodleian, 6062)]",1.0
"[New tips (corners) (Bodleian, Inc.d.f2.1494.2)]",1.0
"[New spine-section (Bodleian, Vet.Al.d.39)]",1.0
"[New spine-section (Bodleian, Ms.BOM.187)]",1.0
"[New spine-section (Bodleian, Ms Digby 44)]",1.0
"[New spine-section (Bodleian, AA 106 Art)]",1.0
"[New spine-section (Bodleian, 8vo S 188 Art)]",1.0
"[New spine-section (Bodleian, 23197 d1)]",1.0
"[New spine stiffener (Bodleian, Vet.256e.15182)]",1.0
"[New spine stiffener (Bodleian, G.Pamph.2589)]",1.0
"[New spine stiffener (Bodleian, G.Pamph.2376)]",1.0
"[New spine lining (Bodleian, Vet.Al.d.39)]",1.0
"[New spine lining (Bodleian, Ms.Douce.88)]",1.0
"[New spine lining (Bodleian, Ms.Douce.88)]",1.0
"[New spine lining (Bodleian, Ms.Douce.88)]",1.0
"[New spine lining (Bodleian, Ms.Douce.88)]",1.0
"[New spine lining (Bodleian, Ms.Douce.88)]",1.0
"[New spine lining (Bodleian, Ms.Douce.88)]",1.0
"[New spine lining (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[New spine lining (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[New spine lining (Bodleian, Arch.F.b.3)]",1.0
"[New spine lining (Bodleian, Arch.B.c.4)]",1.0
"[New spine lining (Bodleian, Arch.B.c.4)]",1.0
"[New spine lining (Bodleian, Arch.B.c.4)]",1.0
"[New spine lining (Bodleian, Arch.B.c.4)]",1.0
"[New spine (cover) (Bodleian, C 8 22 Line?)]",1.0
"[New spine (cover) (Bodleian, Arch A f 134)]",1.0
"[New sides (Bodleian, Inc.d.f2.1494.2)]",1.0
"[New sewing supports (Bodleian, Dance E 44)]",1.0
"[New sewing supports (Bodleian, Dance E 44)]",1.0
"[New sewing supports (Bodleian, Dance E 44)]",1.0
"[New sewing supports (Bodleian, Dance E 44)]",1.0
"[New sewing supports (Bodleian, C 8 22 Line?)]",1.0
"[New sewing supports (Bodleian, C 8 22 Line?)]",1.0
"[New sewing supports (Bodleian, C 8 22 Line?)]",1.0
"[New sewing supports (Bodleian, C 8 22 Line?)]",1.0
"[New sewing (Bodleian, Inc.d.f2.1494.2)]",1.0
"[New sewing (Bodleian, Dance E 44)]",1.0
"[New sewing (Bodleian, C 8 22 Line?)]",1.0
"[New sewing (Bodleian, Arch A f 134)]",1.0
"[New lining (Bodleian, Vet.256e.15182)]",1.0
"[New lining (Bodleian, G.Pamph.2589)]",1.0
"[New lining (Bodleian, G.Pamph.2589)]",1.0
"[New lining (Bodleian, G.Pamph.2376)]",1.0
"[New lining (Bodleian, G.Pamph.2376)]",1.0
"[New lining (Bodleian, G.Pamph.1670)]",1.0
"[New lining (Bodleian, Dance E 44)]",1.0
"[New lining (Bodleian, C 8 22 Line?)]",1.0
"[New lining (Bodleian, C 8 22 Line?)]",1.0
"[New lining (Bodleian, Bliss B4)]",1.0
"[New lining (Bodleian, 6062)]",1.0
"[New lining (Bodleian, 6062)]",1.0
"[New guardright (Bodleian, Arch A f 134)]",1.0
"[New guardright (Bodleian, Arch A f 134)]",1.0
"[New guardright (Bodleian, Arch A f 134)]",1.0
"[New guardright (Bodleian, Arch A f 134)]",1.0
"[New guardright (Bodleian, AA 106 Art)]",1.0
"[New guardright (Bodleian, AA 106 Art)]",1.0
"[New guardright (Bodleian, AA 106 Art)]",1.0
"[New guardright (Bodleian, AA 106 Art)]",1.0
"[New guardleft (Bodleian, Arch A f 134)]",1.0
"[New guardleft (Bodleian, Arch A f 134)]",1.0
"[New guardleft (Bodleian, Arch A f 134)]",1.0
"[New guardleft (Bodleian, Arch A f 134)]",1.0
"[New guardleft (Bodleian, AA 106 Art)]",1.0
"[New guardleft (Bodleian, AA 106 Art)]",1.0
"[New guardleft (Bodleian, AA 106 Art)]",1.0
"[New guardleft (Bodleian, AA 106 Art)]",1.0
"[New endleavesright (Bodleian, MS. e Mus. 65)]",1.0
"[New endleavesright (Bodleian, MS. e Mus. 65)]",1.0
"[New endleavesright (Bodleian, C 8 22 Line?)]",1.0
"[New endleavesright (Bodleian, C 8 22 Line?)]",1.0
"[New endleavesright (Bodleian, Arch A f 134)]",1.0
"[New endleavesright (Bodleian, Arch A f 134)]",1.0
"[New endleavesleft (Bodleian, MS. e Mus. 65)]",1.0
"[New endleavesleft (Bodleian, MS. e Mus. 65)]",1.0
"[New endleavesleft (Bodleian, C 8 22 Line?)]",1.0
"[New endleavesleft (Bodleian, C 8 22 Line?)]",1.0
"[New endleavesleft (Bodleian, Arch A f 134)]",1.0
"[New endleavesleft (Bodleian, Arch A f 134)]",1.0
"[New endbandtail (Bodleian, C 8 22 Line?)]",1.0
"[New endbandstail (Bodleian, MS. e Mus. 65)]",1.0
"[New endbandstail (Bodleian, MS. e Mus. 65)]",1.0
"[New endbandstail (Bodleian, Inc.d.f2.1494.2)]",1.0
"[New endbandstail (Bodleian, Arch.B.c.4)]",1.0
"[New endbandstail (Bodleian, Arch.B.c.4)]",1.0
"[New endbandshead (Bodleian, MS. e Mus. 65)]",1.0
"[New endbandshead (Bodleian, MS. e Mus. 65)]",1.0
"[New endbandshead (Bodleian, Inc.d.f2.1494.2)]",1.0
"[New endbandshead (Bodleian, Arch.B.c.4)]",1.0
"[New endbandshead (Bodleian, Arch.B.c.4)]",1.0
"[New endbandhead (Bodleian, C 8 22 Line?)]",1.0
"[New covers (Bodleian, Inc.d.f2.1494.2)]",1.0
"[New covering material (Bodleian, Vet.256e.15182)]",1.0
"[New covering material (Bodleian, Ms. Auct. F.1.14)]",1.0
"[New covering material (Bodleian, G.Pamph.2589)]",1.0
"[New covering material (Bodleian, G.Pamph.2376)]",1.0
"[New concertina guard (Bodleian, C 8 22 Line?)]",1.0
"[New caps (Bodleian, Arch.F.b.3)]",1.0
"[Needles (Bodleian, Arch.B.c.4)]",1.0
"[Needles (Bodleian, Arch.B.c.4)]",1.0
"[Modification of Bodleian, Vet.256e.15182]",1.0
"[Modification of Bodleian, Vet.256e.15182]",1.0
"[Modification of Bodleian, Vet.256e.15182]",1.0
"[Modification of Bodleian, Inc.d.f2.1494.2]",1.0
"[Modification of Bodleian, G.Pamph.2589]",1.0
"[Modification of Bodleian, G.Pamph.2589]",1.0
"[Modification of Bodleian, G.Pamph.2589]",1.0
"[Modification of Bodleian, G.Pamph.2376]",1.0
"[Modification of Bodleian, G.Pamph.2376]",1.0
"[Modification of Bodleian, Bliss B4]",1.0
"[Modification of Bodleian, Arch A f 134]",1.0
"[Modification of Bodleian, 8vo S 188 Art]",1.0
"[Missing (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Missing (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Missing (Bodleian, Inc.d.f2.1494.2)]",1.0
[Measurement],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
[Material dimensional specification],1.0
"[Lost (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Lost (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Lost (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Lost (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Lost (Bodleian, Arch.F.b.3)]",1.0
"[Lost (Bodleian, Arch.B.c.4)]",1.0
"[Lost (Bodleian, Arch.B.c.4)]",1.0
"[Lost (Bodleian, Arch A f 134)]",1.0
"[Losses (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Losses (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Losses (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Losses (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Losses (Bodleian, Arch.F.b.3)]",1.0
"[Losses (Bodleian, 8vo S 188 Art)]",1.0
"[Losses (Bodleian, 8vo S 188 Art)]",1.0
"[Loose (Bodleian, Vet.256e.15182)]",1.0
"[Loose (Bodleian, Vet.256e.15182)]",1.0
"[Loose (Bodleian, Ms.Add.A.105)]",1.0
"[Loose (Bodleian, Ms.Add.A.105)]",1.0
"[Loose (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Loose (Bodleian, G.Pamph.2589)]",1.0
"[Loose (Bodleian, G.Pamph.2589)]",1.0
"[Loose (Bodleian, G.Pamph.2589)]",1.0
"[Loose (Bodleian, G.Pamph.2589)]",1.0
"[Loose (Bodleian, G.Pamph.2376)]",1.0
"[Loose (Bodleian, Dance E 44)]",1.0
"[Loose (Bodleian, Dance E 44)]",1.0
"[Loose (Bodleian, Bliss B4)]",1.0
"[Loose (Bodleian, Bliss B4)]",1.0
"[Loose (Bodleian, 23197 d1)]",1.0
"[Lining (technique)-production (Bodleian, Bliss B4)]",1.0
"[Lining (technique)-production (Bodleian, 6062)]",1.0
"[Lining (technique)-production (Bodleian, 6062)]",1.0
"[Left (Bodleian, Vet.Al.d.39)]",1.0
"[Left (Bodleian, Vet.Al.d.39)]",1.0
"[Left (Bodleian, Vet.Al.d.39)]",1.0
"[Left (Bodleian, Vet.256e.15182)]",1.0
"[Left (Bodleian, Vet.256e.15182)]",1.0
"[Left (Bodleian, Ms.Douce.88)]",1.0
"[Left (Bodleian, Ms.Douce.88)]",1.0
"[Left (Bodleian, Ms.Douce.88)]",1.0
"[Left (Bodleian, Ms.BOM.187)]",1.0
"[Left (Bodleian, Ms.BOM.187)]",1.0
"[Left (Bodleian, Ms.BOM.187)]",1.0
"[Left (Bodleian, Ms.Add.A.105)]",1.0
"[Left (Bodleian, Ms.Add.A.105)]",1.0
"[Left (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Left (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Left (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Left (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Left (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Left (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Left (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Left (Bodleian, Ms Digby 44)]",1.0
"[Left (Bodleian, Ms Digby 44)]",1.0
"[Left (Bodleian, MS. e Mus. 65)]",1.0
"[Left (Bodleian, MS. e Mus. 65)]",1.0
"[Left (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Left (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Left (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Left (Bodleian, G.Pamph.2589)]",1.0
"[Left (Bodleian, G.Pamph.2589)]",1.0
"[Left (Bodleian, G.Pamph.2376)]",1.0
"[Left (Bodleian, G.Pamph.2376)]",1.0
"[Left (Bodleian, G.Pamph.1670)]",1.0
"[Left (Bodleian, G.Pamph.1670)]",1.0
"[Left (Bodleian, Dance E 44)]",1.0
"[Left (Bodleian, Dance E 44)]",1.0
"[Left (Bodleian, C 8 22 Line?)]",1.0
"[Left (Bodleian, C 8 22 Line?)]",1.0
"[Left (Bodleian, C 8 22 Line?)]",1.0
"[Left (Bodleian, Bliss B4)]",1.0
"[Left (Bodleian, Bliss B4)]",1.0
"[Left (Bodleian, Arch.F.b.3)]",1.0
"[Left (Bodleian, Arch.F.b.3)]",1.0
"[Left (Bodleian, Arch.B.c.4)]",1.0
"[Left (Bodleian, Arch.B.c.4)]",1.0
"[Left (Bodleian, Arch A f 134)]",1.0
"[Left (Bodleian, Arch A f 134)]",1.0
"[Left (Bodleian, Arch A f 134)]",1.0
"[Left (Bodleian, AA 106 Art)]",1.0
"[Left (Bodleian, AA 106 Art)]",1.0
"[Left (Bodleian, AA 106 Art)]",1.0
"[Left (Bodleian, 8vo S 188 Art)]",1.0
"[Left (Bodleian, 8vo S 188 Art)]",1.0
"[Left (Bodleian, 6062)]",1.0
"[Left (Bodleian, 6062)]",1.0
"[Left (Bodleian, 23197 d1)]",1.0
"[Left (Bodleian, 23197 d1)]",1.0
"[Left (Bodleian, 23197 d1)]",1.0
"[Lacing in-production (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Lacing in-production (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Knife (Bodleian, 6062)]",1.0
"[Joints (Bodleian, Arch.F.b.3)]",1.0
"[Joints (Bodleian, Arch.F.b.3)]",1.0
"[Joints (Bodleian, Arch.F.b.3)]",1.0
"[Joints (Bodleian, Arch.F.b.3)]",1.0
"[Joints (Bodleian, Arch.F.b.3)]",1.0
"[Joints (Bodleian, Arch.F.b.3)]",1.0
"[Joints (Bodleian, Arch.B.c.4)]",1.0
"[Joints (Bodleian, Arch.B.c.4)]",1.0
"[Joints (Bodleian, Arch.B.c.4)]",1.0
"[Joints (Bodleian, Arch.B.c.4)]",1.0
"[Intact (Bodleian, AA 106 Art)]",1.0
"[Insect damage (Bodleian, Arch.B.c.4)]",1.0
"[Inner joints-place (Bodleian, G.Pamph.1670)]",1.0
"[Inner joints (Bodleian, Ms.Douce.88)]",1.0
"[Inner joints (Bodleian, Ms.Douce.88)]",1.0
"[Inner joints (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Inner joints (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Inner joints (Bodleian, Ms Digby 44)]",1.0
"[Inner joints (Bodleian, Ms Digby 44)]",1.0
"[Head (Bodleian, Vet.Al.d.39)]",1.0
"[Head (Bodleian, Vet.256e.15182)]",1.0
"[Head (Bodleian, Ms.Douce.88)]",1.0
"[Head (Bodleian, Ms.BOM.187)]",1.0
"[Head (Bodleian, Ms.Add.A.105)]",1.0
"[Head (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Head (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Head (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Head (Bodleian, Ms Digby 44)]",1.0
"[Head (Bodleian, MS. e Mus. 65)]",1.0
"[Head (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Head (Bodleian, G.Pamph.2589)]",1.0
"[Head (Bodleian, G.Pamph.2376)]",1.0
"[Head (Bodleian, G.Pamph.1670)]",1.0
"[Head (Bodleian, G.Pamph.1670)]",1.0
"[Head (Bodleian, G.Pamph.1670)]",1.0
"[Head (Bodleian, Dance E 44)]",1.0
"[Head (Bodleian, C 8 22 Line?)]",1.0
"[Head (Bodleian, Bliss B4)]",1.0
"[Head (Bodleian, Arch.F.b.3)]",1.0
"[Head (Bodleian, Arch.F.b.3)]",1.0
"[Head (Bodleian, Arch.F.b.3)]",1.0
"[Head (Bodleian, Arch.B.c.4)]",1.0
"[Head (Bodleian, Arch A f 134)]",1.0
"[Head (Bodleian, Arch A f 134)]",1.0
"[Head (Bodleian, AA 106 Art)]",1.0
"[Head (Bodleian, 8vo S 188 Art)]",1.0
"[Head (Bodleian, 6062)]",1.0
"[Head (Bodleian, 23197 d1)]",1.0
"[Grain layer-place (Bodleian, Arch.B.c.4)]",1.0
"[Good (Bodleian, Vet.256e.15182)]",1.0
"[Good (Bodleian, Ms.BOM.187)]",1.0
"[Good (Bodleian, Ms.BOM.187)]",1.0
"[Good (Bodleian, Ms Digby 44)]",1.0
"[Good (Bodleian, G.Pamph.2589)]",1.0
"[Gold tooling (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Gatherings (Bodleian, Vet.256e.15182)]",1.0
"[Gatherings (Bodleian, Dance E 44)]",1.0
"[Gatherings (Bodleian, Bliss B4)]",1.0
"[Gatherings (Bodleian, 6062)]",1.0
"[Friable (Bodleian, Vet.Al.d.39)]",1.0
"[Friable (Bodleian, Ms.Add.A.105)]",1.0
"[Friable (Bodleian, G.Pamph.2589)]",1.0
"[Fragmentary (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Fragmentary (Bodleian, G.Pamph.2589)]",1.0
"[Fragmentary (Bodleian, Dance E 44)]",1.0
"[Fragmentary (Bodleian, 6062)]",1.0
"[Fragile (Bodleian, Arch.B.c.4)]",1.0
"[Foxing (Bodleian, 8vo S 188 Art)]",1.0
"[Foredom drill (Bodleian, MS. e Mus. 65)]",1.0
"[Fore-edge (Bodleian, Bliss B4)]",1.0
"[Fore-edge (Bodleian, Bliss B4)]",1.0
"[Fore-edge (Bodleian, Arch.B.c.4)]",1.0
"[Fore-edge (Bodleian, AA 106 Art)]",1.0
"[Folding in half-production (Bodleian, Dance E 44)]",1.0
"[Folding in half-production (Bodleian, Dance E 44)]",1.0
"[Folding in half-production (Bodleian, Dance E 44)]",1.0
"[Folding in half-production (Bodleian, Dance E 44)]",1.0
"[Flyleaves-place (Bodleian, G.Pamph.1670)]",1.0
"[Flyleaves-place (Bodleian, Bliss B4)]",1.0
"[First few leaves (Bodleian, Vet.256e.15182)]",1.0
"[First few leaves (Bodleian, Vet.256e.15182)]",1.0
"[First few leaves (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Firm (Bodleian, AA 106 Art)]",1.0
"[Firm (Bodleian, AA 106 Art)]",1.0
"[False bands (Bodleian, Vet.256e.15182)]",1.0
"[Edges (Bodleian, Vet.Al.d.39)]",1.0
"[Edges (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Edges (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Edges (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Edges (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Edges (Bodleian, C 8 22 Line?)]",1.0
"[Edges (Bodleian, C 8 22 Line?)]",1.0
"[Edges (Bodleian, C 8 22 Line?)]",1.0
"[Edges (Bodleian, C 8 22 Line?)]",1.0
"[Edges (Bodleian, C 8 22 Line?)]",1.0
"[Edges (Bodleian, C 8 22 Line?)]",1.0
"[Edges (Bodleian, C 8 22 Line?)]",1.0
"[Edges (Bodleian, C 8 22 Line?)]",1.0
"[Edges (Bodleian, Arch A f 134)]",1.0
"[Edges (Bodleian, Arch A f 134)]",1.0
"[Edges (Bodleian, 8vo S 188 Art)]",1.0
"[Edges (Bodleian, 8vo S 188 Art)]",1.0
"[Dyeing-production (Bodleian, MS. e Mus. 65)]",1.0
"[Dyeing-production (Bodleian, MS. e Mus. 65)]",1.0
"[Dry (Bodleian, Vet.Al.d.39)]",1.0
"[Dry (Bodleian, Vet.Al.d.39)]",1.0
"[Dry (Bodleian, Ms Digby 44)]",1.0
"[Dry (Bodleian, 23197 d1)]",1.0
"[Dry (Bodleian, 23197 d1)]",1.0
"[Dry (Bodleian, 23197 d1)]",1.0
"[Distortion (Bodleian, Ms.Add.A.105)]",1.0
"[Discoloration (Bodleian, Arch A f 134)]",1.0
"[Discoloration (Bodleian, Arch A f 134)]",1.0
"[Discoloration (Bodleian, Arch A f 134)]",1.0
"[Discoloration (Bodleian, AA 106 Art)]",1.0
"[Detached (Bodleian, Vet.Al.d.39)]",1.0
"[Detached (Bodleian, Vet.256e.15182)]",1.0
"[Detached (Bodleian, Vet.256e.15182)]",1.0
"[Detached (Bodleian, Ms.Douce.88)]",1.0
"[Detached (Bodleian, Ms.Douce.88)]",1.0
"[Detached (Bodleian, Ms.BOM.187)]",1.0
"[Detached (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Detached (Bodleian, MS. e Mus. 65)]",1.0
"[Detached (Bodleian, MS. e Mus. 65)]",1.0
"[Detached (Bodleian, G.Pamph.2589)]",1.0
"[Detached (Bodleian, G.Pamph.1670)]",1.0
"[Detached (Bodleian, G.Pamph.1670)]",1.0
"[Detached (Bodleian, G.Pamph.1670)]",1.0
"[Detached (Bodleian, Bliss B4)]",1.0
"[Detached (Bodleian, Arch.B.c.4)]",1.0
"[Detached (Bodleian, 8vo S 188 Art)]",1.0
"[Detached (Bodleian, 23197 d1)]",1.0
"[Degraded (Bodleian, Arch A f 134)]",1.0
"[Degraded (Bodleian, Arch A f 134)]",1.0
"[Degraded (Bodleian, AA 106 Art)]",1.0
"[Degraded (Bodleian, AA 106 Art)]",1.0
"[Degraded (Bodleian, AA 106 Art)]",1.0
"[Decayed (Bodleian, Ms Digby 44)]",1.0
"[Damaged (Bodleian, Ms.Douce.88)]",1.0
"[Damaged (Bodleian, Ms.BOM.187)]",1.0
"[Damaged (Bodleian, C 8 22 Line?)]",1.0
"[Damaged (Bodleian, C 8 22 Line?)]",1.0
"[Damaged (Bodleian, C 8 22 Line?)]",1.0
"[Covering material-place (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Covering material-place (Bodleian, Ms Digby 44)]",1.0
"[Covering material-place (Bodleian, Ms Digby 44)]",1.0
"[Covering material-place (Bodleian, Arch.B.c.4)]",1.0
"[Covering material-place (Bodleian, Arch.B.c.4)]",1.0
"[Covering material-place (Bodleian, Arch A f 134)]",1.0
"[Covering material-place (Bodleian, Arch A f 134)]",1.0
"[Covering material-place (Bodleian, AA 106 Art)]",1.0
"[Covering material-place (Bodleian, AA 106 Art)]",1.0
"[Cover (Bodleian, G.Pamph.1670)]",1.0
"[Corner plates-place (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Corner plates-place (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Core (endband) (Bodleian, Ms.BOM.187)]",1.0
"[Core (endband) (Bodleian, Ms.BOM.187)]",1.0
"[Core (endband) (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Core (endband) (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Core (endband) (Bodleian, AA 106 Art)]",1.0
"[Core (endband) (Bodleian, AA 106 Art)]",1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
[Conservator],1.0
"[Conservation treatment date (Bodleian, Vet.Al.d.39)]",1.0
"[Conservation treatment date (Bodleian, Vet.256e.15182)]",1.0
"[Conservation treatment date (Bodleian, Ms.Douce.88)]",1.0
"[Conservation treatment date (Bodleian, Ms.BOM.187)]",1.0
"[Conservation treatment date (Bodleian, Ms.Add.A.105)]",1.0
"[Conservation treatment date (Bodleian, Ms. Clas. Dep. C.43)]",1.0
"[Conservation treatment date (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Conservation treatment date (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Conservation treatment date (Bodleian, Ms Digby 44)]",1.0
"[Conservation treatment date (Bodleian, MS. e Mus. 65)]",1.0
"[Conservation treatment date (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Conservation treatment date (Bodleian, G.Pamph.2589)]",1.0
"[Conservation treatment date (Bodleian, G.Pamph.2376)]",1.0
"[Conservation treatment date (Bodleian, G.Pamph.1670)]",1.0
"[Conservation treatment date (Bodleian, Dance E 44)]",1.0
"[Conservation treatment date (Bodleian, C 8 22 Line?)]",1.0
"[Conservation treatment date (Bodleian, Bliss B4)]",1.0
"[Conservation treatment date (Bodleian, Arch.F.b.3)]",1.0
"[Conservation treatment date (Bodleian, Arch.B.c.4)]",1.0
"[Conservation treatment date (Bodleian, Arch A f 134)]",1.0
"[Conservation treatment date (Bodleian, AA 106 Art)]",1.0
"[Conservation treatment date (Bodleian, 8vo S 188 Art)]",1.0
"[Conservation treatment date (Bodleian, 6062)]",1.0
"[Conservation treatment date (Bodleian, 23197 d1)]",1.0
"[Conservation Report (Bodleian, Vet.Al.d.39)]",1.0
"[Conservation Report (Bodleian, Vet.256e.15182)]",1.0
"[Conservation Report (Bodleian, Ms.Add.A.105)]",1.0
"[Conservation Report (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Conservation Report (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Conservation Report (Bodleian, MS. e Mus. 65)]",1.0
"[Conservation Report (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Conservation Report (Bodleian, Dance E 44)]",1.0
"[Conservation Report (Bodleian, C 8 22 Line?)]",1.0
"[Conservation Report (Bodleian, Arch.F.b.3)]",1.0
"[Conservation Report (Bodleian, Arch.B.c.4)]",1.0
"[Conservation Report (Bodleian, AA 106 Art)]",1.0
"[Conservation Report (Bodleian, 8vo S 188 Art)]",1.0
"[Conservation Report (Bodleian, 6062)]",1.0
"[Conservation Report (Bodleian, 23197 d1)]",1.0
"[Cockling (Bodleian, Arch.F.b.3)]",1.0
"[Cockling (Bodleian, Arch.F.b.3)]",1.0
"[Clasps-place (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Bulldog clips (Bodleian, MS. e Mus. 65)]",1.0
"[Bulldog clips (Bodleian, MS. e Mus. 65)]",1.0
"[Bulldog clips (Bodleian, MS. e Mus. 65)]",1.0
"[Broken (Bodleian, Vet.Al.d.39)]",1.0
"[Broken (Bodleian, Vet.Al.d.39)]",1.0
"[Broken (Bodleian, Ms. Auct. F.1.14)]",1.0
"[Broken (Bodleian, Ms. Auct. D.4.17)]",1.0
"[Broken (Bodleian, Inc.d.f2.1494.2)]",1.0
"[Broken (Bodleian, Inc.d.f2.1494.2)]",1.0
